order_id,order_date,amount,product_id
707086,2020-01-05,579.5328,SKU_1949
633556,2020-01-05,2863.1196,SKU_1948
448951,2020-01-05,585.7016000000001,SKU_1625
374329,2020-01-05,789.2150999999999,SKU_1585
819064,2020-01-05,508.76099999999997,SKU_1971
842139,2020-01-05,1548.4392,SKU_1240
532315,2020-01-05,136.192,SKU_1981
616588,2020-01-05,1252.228,SKU_1813
336584,2020-01-05,181.792,SKU_1053
662332,2020-01-05,790.398,SKU_1670
937646,2020-01-05,42.10080000000001,SKU_1466
476896,2020-01-05,1837.1999999999998,SKU_1108
148984,2020-01-05,341.6751,SKU_1279
402918,2020-01-05,1052.296,SKU_1664
364712,2020-01-05,521.493,SKU_1674
220151,2020-01-06,1952.8600000000001,SKU_1056
555808,2020-01-06,71.6844,SKU_1839
233767,2020-01-06,402.9564,SKU_1836
748663,2020-01-06,106.78,SKU_1213
803550,2020-01-06,541.2848,SKU_1507
236330,2020-01-06,2094.848,SKU_1027
580754,2020-01-06,1511.2386000000001,SKU_1203
401648,2020-01-06,960.0206,SKU_1544
788519,2020-01-06,2681.812,SKU_1308
113986,2020-01-06,167.8014,SKU_1633
686146,2020-01-06,317.373,SKU_1527
229312,2020-01-06,2060.3880000000004,SKU_1665
112666,2020-01-06,889.3799999999999,SKU_1907
400804,2020-01-06,1665.9360000000001,SKU_1342
234633,2020-01-06,14.3208,SKU_1217
388998,2020-01-06,487.8003000000001,SKU_1616
950937,2020-01-06,627.4476000000001,SKU_1588
728776,2020-01-06,100.2624,SKU_1086
807611,2020-01-06,1096.272,SKU_1030
384806,2020-01-06,1532.1239999999998,SKU_1099
894824,2020-01-06,132.2496,SKU_1666
130535,2020-01-06,1774.1184,SKU_1803
475713,2020-01-06,236.0046,SKU_1314
938688,2020-01-06,504.36,SKU_1494
451279,2020-01-07,-44.959199999999996,SKU_1617
921654,2020-01-07,544.3199999999999,SKU_1470
701661,2020-01-07,1339.2191999999998,SKU_1741
747972,2020-01-07,-1828.0865015783684,SKU_1514
589570,2020-01-07,456.67999999999995,SKU_1733
556551,2020-01-07,15.930000000000001,SKU_1632
373109,2020-01-07,289.68,SKU_1671
124538,2020-01-07,966.24,SKU_1782
994498,2020-01-07,438.61340000000007,SKU_1997
301664,2020-01-07,3397.6703999999995,SKU_1330
591234,2020-01-07,71.1936,SKU_1193
999684,2020-01-07,844.9886999999999,SKU_1729
239182,2020-01-07,625.2792,SKU_1190
572525,2020-01-07,660.7103999999999,SKU_1251
258338,2020-01-07,1175.2552,SKU_1737
284064,2020-01-07,664.6800000000001,SKU_1000
314020,2020-01-07,1542.9624000000003,SKU_1458
723094,2020-01-07,1062.6000000000001,SKU_1644
997421,2020-01-07,1263.1034,SKU_1089
715270,2020-01-07,1914.6995999999997,SKU_1517
745914,2020-01-07,596.167,SKU_1482
219176,2020-01-07,74.7684,SKU_1755
318126,2020-01-07,2016.3359999999998,SKU_1644
318969,2020-01-07,-3.584124239549475,SKU_1115
222409,2020-01-08,394.2608,SKU_1072
647707,2020-01-08,63.4656,SKU_1155
353618,2020-01-08,2524.1112,SKU_1722
869598,2020-01-08,783.6696,SKU_1068
150015,2020-01-08,597.9544999999999,SKU_1470
872838,2020-01-08,666.7353,SKU_1491
222096,2020-01-08,18.18,SKU_1299
731347,2020-01-08,136.1496,SKU_1143
285340,2020-01-08,-190.80900000000003,SKU_1710
210687,2020-01-08,617.1373,SKU_1205
974371,2020-01-08,2297.1465,SKU_1917
511357,2020-01-08,240.98160000000001,SKU_1712
835716,2020-01-08,980.8799999999999,SKU_1750
205878,2020-01-08,2303.68,SKU_1406
827270,2020-01-08,69.9328,SKU_1938
298286,2020-01-08,593.3088,SKU_1579
873290,2020-01-08,338.84399999999994,SKU_1682
874684,2020-01-08,775.1700000000001,SKU_1921
264899,2020-01-08,338.4128,SKU_1296
424767,2020-01-08,66.068,SKU_1581
961882,2020-01-08,662.85,SKU_1798
979858,2020-01-08,3374.514,SKU_1528
479989,2020-01-08,165.79919999999998,SKU_1136
515515,2020-01-08,465.10200000000003,SKU_1218
143585,2020-01-09,1495.872,SKU_1822
471369,2020-01-09,1100.619,SKU_1517
164044,2020-01-09,533.5632,SKU_1709
542296,2020-01-09,1472.5620000000001,SKU_1447
209556,2020-01-09,15.336,SKU_1131
626981,2020-01-09,359.3824,SKU_1362
981691,2020-01-09,7.4529,SKU_1962
867595,2020-01-09,-134.91314732955541,SKU_1343
300235,2020-01-09,189.024,SKU_1695
125939,2020-01-09,1752.3284999999998,SKU_1017
252906,2020-01-09,89.8656,SKU_1415
642335,2020-01-09,1377.189,SKU_1724
388249,2020-01-09,183.4704,SKU_1559
175766,2020-01-09,2036.7359999999999,SKU_1540
508923,2020-01-09,944.7552000000001,SKU_1927
515192,2020-01-09,224.37629999999996,SKU_1152
668550,2020-01-09,65.12,SKU_1331
487261,2020-01-09,490.4592,SKU_1749
910208,2020-01-09,1984.0590000000002,SKU_1318
785440,2020-01-09,1879.9055999999996,SKU_1776
752664,2020-01-09,140.6988,SKU_1198
554589,2020-01-09,191.95200000000003,SKU_1525
237848,2020-01-09,506.296,SKU_1787
717075,2020-01-09,783.8688000000001,SKU_1979
227948,2020-01-10,537.138,SKU_1009
679304,2020-01-10,1193.4432,SKU_1138
502690,2020-01-10,1300.1877,SKU_1166
599046,2020-01-10,1033.98,SKU_1146
551269,2020-01-10,713.9399999999999,SKU_1402
121959,2020-01-10,2187.2000000000003,SKU_1756
760890,2020-01-10,1634.2639999999997,SKU_1938
850216,2020-01-10,206.7114,SKU_1444
890180,2020-01-10,750.0025000000002,SKU_1069
328576,2020-01-10,411.64759999999995,SKU_1327
637833,2020-01-10,397.6764,SKU_1832
265838,2020-01-10,1645.3187999999998,SKU_1918
435674,2020-01-10,677.508,SKU_1615
979989,2020-01-10,1555.8642000000002,SKU_1228
161087,2020-01-10,262.8876,SKU_1827
693128,2020-01-10,862.8180000000001,SKU_1649
218451,2020-01-10,3072.3543,SKU_1318
547600,2020-01-10,478.6575,SKU_1897
937437,2020-01-10,1041.6509999999998,SKU_1035
539792,2020-01-10,1194.1324000000002,SKU_1629
139353,2020-01-10,107.74800000000002,SKU_1254
293075,2020-01-10,136.8192,SKU_1312
314283,2020-01-10,555.8625,SKU_1961
414877,2020-01-10,40.315200000000004,SKU_1334
165318,2020-01-11,162.41519999999997,SKU_1019
865313,2020-01-11,1477.3303999999998,SKU_1297
582690,2020-01-11,1574.0321999999999,SKU_1020
516880,2020-01-11,2436.174,SKU_1477
691460,2020-01-11,598.4439999999998,SKU_1767
840976,2020-01-11,889.221,SKU_1759
881239,2020-01-11,1818.7,SKU_1471
193264,2020-01-11,2523.1392,SKU_1961
870746,2020-01-11,768.9216,SKU_1677
913168,2020-01-11,379.962,SKU_1469
325281,2020-01-11,1079.8325999999997,SKU_1348
737147,2020-01-11,555.7860000000001,SKU_1766
998613,2020-01-11,1852.0908000000002,SKU_1589
494070,2020-01-11,2037.5295999999996,SKU_1964
452228,2020-01-11,363.5106,SKU_1791
531839,2020-01-11,156.9455,SKU_1793
369536,2020-01-11,127.84590000000001,SKU_1385
417824,2020-01-11,292.113,SKU_1941
357426,2020-01-11,921.3738999999999,SKU_1876
277789,2020-01-11,749.8008000000001,SKU_1545
613153,2020-01-11,657.5799999999999,SKU_1445
842452,2020-01-11,2269.8039,SKU_1982
937291,2020-01-11,-630.5340924814118,SKU_1936
225657,2020-01-11,645.0976,SKU_1098
335167,2020-01-12,975.982,SKU_1654
781669,2020-01-12,184.4552,SKU_1054
580671,2020-01-12,918.432,SKU_1002
819094,2020-01-12,1835.5919999999999,SKU_1331
170467,2020-01-12,1226.764,SKU_1933
283734,2020-01-12,1880.2,SKU_1434
722794,2020-01-12,1154.88,SKU_1912
209751,2020-01-12,227.93400000000005,SKU_1485
481050,2020-01-12,1883.486,SKU_1218
911774,2020-01-12,121.146,SKU_1210
792517,2020-01-12,627.585,SKU_1816
561079,2020-01-12,95.93639999999999,SKU_1495
468452,2020-01-12,920.7,SKU_1660
206081,2020-01-12,230.23,SKU_1231
713333,2020-01-12,58.656,SKU_1599
658986,2020-01-12,184.6818,SKU_1919
210078,2020-01-12,275.9184,SKU_1722
967055,2020-01-12,1296.232,SKU_1734
122671,2020-01-12,537.4635,SKU_1807
518400,2020-01-12,398.202,SKU_1147
455528,2020-01-12,705.56,SKU_1206
710490,2020-01-12,2945.3952,SKU_1359
151663,2020-01-12,407.80959999999993,SKU_1418
115708,2020-01-12,172.0602,SKU_1943
978338,2020-01-13,216.8532,SKU_1738
411955,2020-01-13,807.1361999999999,SKU_1416
233883,2020-01-13,1890.8175000000003,SKU_1871
418394,2020-01-13,40.173199999999994,SKU_1695
212547,2020-01-13,-706.9110238868429,SKU_1552
659042,2020-01-13,340.34000000000003,SKU_1181
851102,2020-01-13,1359.5648,SKU_1555
862002,2020-01-13,329.06559999999996,SKU_1209
242483,2020-01-13,1203.336,SKU_1848
758271,2020-01-13,851.004,SKU_1967
314835,2020-01-13,1204.875,SKU_1249
501896,2020-01-13,130.203,SKU_1511
184896,2020-01-13,24.991799999999998,SKU_1595
577095,2020-01-13,701.9922,SKU_1138
171295,2020-01-13,1580.5899,SKU_1989
843974,2020-01-13,31.9116,SKU_1986
987121,2020-01-13,369.38280000000003,SKU_1230
373255,2020-01-13,557.0179999999999,SKU_1909
399648,2020-01-13,226.8032,SKU_1937
757162,2020-01-13,673.6329999999999,SKU_1974
108155,2020-01-13,261.4248,SKU_1011
566872,2020-01-13,1134.1860000000001,SKU_1979
925816,2020-01-13,827.1647999999999,SKU_1272
474705,2020-01-13,3123.6576,SKU_1487
671542,2020-01-14,1402.7904,SKU_1089
908350,2020-01-14,1404.7176000000002,SKU_1973
710269,2020-01-14,-316.3629985690155,SKU_1024
654594,2020-01-14,1439.6984,SKU_1537
247718,2020-01-14,271.33680000000004,SKU_1942
408987,2020-01-14,94.1474,SKU_1664
745263,2020-01-14,2459.6081999999997,SKU_1984
458745,2020-01-14,449.8607999999999,SKU_1571
207512,2020-01-14,180.61200000000002,SKU_1059
247443,2020-01-14,1911.7530000000002,SKU_1794
570587,2020-01-14,1746.864,SKU_1170
473616,2020-01-14,185.64,SKU_1587
757409,2020-01-14,188.922,SKU_1787
786976,2020-01-14,1338.1725,SKU_1446
465871,2020-01-14,231.31990000000002,SKU_1719
475037,2020-01-14,362.421,SKU_1920
907364,2020-01-14,50.1248,SKU_1666
217796,2020-01-14,17.483399999999996,SKU_1691
391999,2020-01-14,-241.4556,SKU_1593
292506,2020-01-14,272.58299999999997,SKU_1009
798376,2020-01-14,1900.665,SKU_1242
369544,2020-01-14,1596.3456,SKU_1177
480002,2020-01-14,77.7519,SKU_1797
798002,2020-01-14,313.6464,SKU_1256
639439,2020-01-15,438.4458,SKU_1309
690978,2020-01-15,103.2672,SKU_1515
628787,2020-01-15,2089.5732,SKU_1214
630583,2020-01-15,379.6212,SKU_1902
488215,2020-01-15,53.7134,SKU_1029
421184,2020-01-15,-2382.8687999999997,SKU_1345
898615,2020-01-15,240.597,SKU_1064
522515,2020-01-15,166.95000000000002,SKU_1635
768234,2020-01-15,1682.8422,SKU_1796
478480,2020-01-15,4.1032,SKU_1152
132711,2020-01-15,2015.496,SKU_1039
891971,2020-01-15,215.1308,SKU_1025
601157,2020-01-15,54.583200000000005,SKU_1272
284423,2020-01-15,1036.4832000000001,SKU_1158
616349,2020-01-15,9.3126,SKU_1700
803714,2020-01-15,550.4262,SKU_1775
757917,2020-01-15,496.63079999999997,SKU_1580
924792,2020-01-15,162.0738,SKU_1000
837378,2020-01-15,707.5288,SKU_1078
233272,2020-01-15,878.3599999999999,SKU_1227
867836,2020-01-15,40.8825,SKU_1326
802335,2020-01-15,1441.5408,SKU_1557
907789,2020-01-15,924.0479999999999,SKU_1619
743409,2020-01-15,551.6279999999999,SKU_1500
177505,2020-01-16,1971.1230000000003,SKU_1474
102869,2020-01-16,2020.7616,SKU_1354
881474,2020-01-16,320.3288,SKU_1123
554351,2020-01-16,690.2580000000002,SKU_1986
412252,2020-01-16,539.0,SKU_1659
736584,2020-01-16,2166.8472,SKU_1977
718467,2020-01-16,621.9669000000001,SKU_1423
190272,2020-01-16,670.4154,SKU_1251
138467,2020-01-16,1533.3300000000002,SKU_1513
909760,2020-01-16,23.287499999999998,SKU_1733
977844,2020-01-16,912.1203000000002,SKU_1700
580047,2020-01-16,814.4388,SKU_1506
759347,2020-01-16,203.9175,SKU_1485
158871,2020-01-16,941.5679999999999,SKU_1477
228391,2020-01-16,149.52,SKU_1582
539430,2020-01-16,874.4788000000001,SKU_1870
710704,2020-01-16,887.5189999999999,SKU_1332
956703,2020-01-16,3955.2088000000003,SKU_1608
930496,2020-01-16,551.3365,SKU_1231
356687,2020-01-16,127.08149999999998,SKU_1541
825451,2020-01-16,450.18000000000006,SKU_1029
207450,2020-01-16,719.2836,SKU_1726
271890,2020-01-16,640.8864,SKU_1172
538741,2020-01-16,24.8336,SKU_1791
381974,2020-01-17,245.78279999999995,SKU_1467
500109,2020-01-17,1660.05,SKU_1475
216381,2020-01-17,466.79850000000005,SKU_1951
573125,2020-01-17,247.8756,SKU_1722
671621,2020-01-17,1151.2368000000001,SKU_1316
234508,2020-01-17,123.36460000000001,SKU_1396
829650,2020-01-17,708.1792,SKU_1124
962645,2020-01-17,40.6174,SKU_1079
499111,2020-01-17,2627.6641999999997,SKU_1695
250810,2020-01-17,7.645,SKU_1526
392890,2020-01-17,1827.6160000000002,SKU_1522
673665,2020-01-17,58.4896,SKU_1395
940477,2020-01-17,501.16769999999997,SKU_1853
460032,2020-01-17,79.78359999999999,SKU_1088
469599,2020-01-17,229.44600000000003,SKU_1002
760960,2020-01-17,-241.60500000000005,SKU_1535
850020,2020-01-17,860.8842000000001,SKU_1600
979611,2020-01-17,198.82500000000002,SKU_1520
271836,2020-01-17,2492.7848,SKU_1987
829903,2020-01-17,662.9999999999999,SKU_1557
145714,2020-01-17,1969.6432000000002,SKU_1605
727234,2020-01-17,518.5856,SKU_1070
996048,2020-01-17,616.8288,SKU_1699
730271,2020-01-17,250.27200000000002,SKU_1138
566960,2020-01-18,711.5988,SKU_1009
811851,2020-01-18,267.267,SKU_1514
224123,2020-01-18,718.01,SKU_1530
405628,2020-01-18,1977.8399999999997,SKU_1129
182989,2020-01-18,1295.1535999999999,SKU_1400
398356,2020-01-18,904.0940999999999,SKU_1220
929957,2020-01-18,823.65,SKU_1641
278274,2020-01-18,2453.8140000000003,SKU_1436
787995,2020-01-18,-1832.65357985714,SKU_1399
425352,2020-01-18,4619.9637,SKU_1112
920260,2020-01-18,87.0696,SKU_1649
511927,2020-01-18,132.048,SKU_1451
889852,2020-01-18,1503.06,SKU_1554
983184,2020-01-18,2439.9675,SKU_1217
231373,2020-01-18,1071.9632000000001,SKU_1057
538452,2020-01-18,2117.9465999999998,SKU_1112
215294,2020-01-18,1123.9074,SKU_1699
559451,2020-01-18,520.3968,SKU_1121
748307,2020-01-18,561.522,SKU_1407
165726,2020-01-18,693.2772,SKU_1459
241564,2020-01-18,697.3328,SKU_1084
477812,2020-01-18,656.0736,SKU_1617
368246,2020-01-18,229.6625,SKU_1399
805696,2020-01-18,73.8468,SKU_1355
218015,2020-01-19,64.5104,SKU_1098
840674,2020-01-19,2145.632,SKU_1520
354079,2020-01-19,1885.2456,SKU_1517
650929,2020-01-19,129.2746,SKU_1107
789944,2020-01-19,724.95,SKU_1960
788105,2020-01-19,1680.978,SKU_1973
613758,2020-01-19,964.4162,SKU_1151
465890,2020-01-19,151.0272,SKU_1905
545101,2020-01-19,3441.3456,SKU_1849
136631,2020-01-19,1009.8816,SKU_1748
866577,2020-01-19,2509.9200000000005,SKU_1968
172991,2020-01-19,473.8104,SKU_1026
104014,2020-01-19,694.7471999999999,SKU_1118
373237,2020-01-19,2661.386,SKU_1722
118070,2020-01-19,2274.624,SKU_1099
922209,2020-01-19,975.185,SKU_1002
156958,2020-01-19,85.61280000000001,SKU_1805
182074,2020-01-19,330.48,SKU_1968
635017,2020-01-19,409.91999999999996,SKU_1841
855073,2020-01-19,138.4416,SKU_1328
276089,2020-01-19,866.4744,SKU_1528
297392,2020-01-19,3384.72,SKU_1105
258823,2020-01-19,-3967.223,SKU_1229
730152,2020-01-19,811.2312000000001,SKU_1303
493002,2020-01-20,295.6824,SKU_1176
833429,2020-01-20,2965.578,SKU_1938
598863,2020-01-20,190.4672,SKU_1083
467654,2020-01-20,901.3842,SKU_1262
679036,2020-01-20,267.2544,SKU_1195
630089,2020-01-20,406.53360000000004,SKU_1248
250262,2020-01-20,1275.9680999999998,SKU_1381
542905,2020-01-20,127.68,SKU_1457
335362,2020-01-20,624.197,SKU_1660
544209,2020-01-20,-20.86021035317444,SKU_1717
653880,2020-01-20,99.21440000000001,SKU_1408
897079,2020-01-20,818.938,SKU_1080
764076,2020-01-20,1669.4678,SKU_1700
319963,2020-01-20,-1381.5900000000001,SKU_1411
580761,2020-01-20,274.06080000000003,SKU_1205
348710,2020-01-20,1108.248,SKU_1819
320984,2020-01-20,551.639,SKU_1780
997059,2020-01-20,231.97499999999997,SKU_1801
956748,2020-01-20,439.8273000000001,SKU_1894
882355,2020-01-20,492.9056,SKU_1872
364512,2020-01-20,2070.5130000000004,SKU_1962
701863,2020-01-20,996.1056000000001,SKU_1387
368799,2020-01-20,2288.5104,SKU_1811
337549,2020-01-20,907.0739999999998,SKU_1893
694319,2020-01-21,387.486,SKU_1766
584299,2020-01-21,278.26959999999997,SKU_1398
712210,2020-01-21,635.6385,SKU_1979
548982,2020-01-21,366.8544,SKU_1007
224046,2020-01-21,3267.1916000000006,SKU_1625
506619,2020-01-21,590.2298,SKU_1516
132097,2020-01-21,557.6472,SKU_1449
766326,2020-01-21,1488.1334000000004,SKU_1475
749150,2020-01-21,1058.6624000000002,SKU_1341
330229,2020-01-21,949.3904,SKU_1072
218834,2020-01-21,334.26540000000006,SKU_1859
193848,2020-01-21,2908.1052,SKU_1120
152921,2020-01-21,3157.21,SKU_1301
805086,2020-01-21,550.788,SKU_1960
750429,2020-01-21,854.73,SKU_1883
805660,2020-01-21,36.2181,SKU_1995
384821,2020-01-21,362.355,SKU_1880
155609,2020-01-21,581.1102,SKU_1233
327897,2020-01-21,46.33200000000001,SKU_1065
131024,2020-01-21,72.14399999999999,SKU_1229
170313,2020-01-21,39.589,SKU_1921
489957,2020-01-21,749.5983,SKU_1542
284078,2020-01-21,600.4656000000001,SKU_1818
457429,2020-01-21,2147.418,SKU_1808
561243,2020-01-22,1143.94,SKU_1050
213632,2020-01-22,341.94239999999996,SKU_1658
351451,2020-01-22,1273.2679999999998,SKU_1606
103051,2020-01-22,33.803,SKU_1328
804107,2020-01-22,-126.81452695828611,SKU_1386
476836,2020-01-22,1899.7056,SKU_1037
711523,2020-01-22,3674.93,SKU_1709
821772,2020-01-22,899.622,SKU_1752
289407,2020-01-22,333.7439999999999,SKU_1172
549395,2020-01-22,276.36,SKU_1492
562894,2020-01-22,727.3151999999999,SKU_1767
311810,2020-01-22,1289.4143000000001,SKU_1454
827975,2020-01-22,82.78880000000001,SKU_1040
173523,2020-01-22,32.022600000000004,SKU_1920
860463,2020-01-22,103.9108,SKU_1984
194476,2020-01-22,848.8272,SKU_1945
333841,2020-01-22,43.248,SKU_1128
903451,2020-01-22,1498.7544000000003,SKU_1053
970045,2020-01-22,2896.36,SKU_1085
322866,2020-01-22,532.4553,SKU_1723
186672,2020-01-22,2579.122,SKU_1268
698135,2020-01-22,654.16,SKU_1295
444894,2020-01-22,562.0896,SKU_1020
834994,2020-01-22,888.5920000000001,SKU_1214
128251,2020-01-23,812.5572000000001,SKU_1424
727769,2020-01-23,410.508,SKU_1188
474710,2020-01-23,1368.1632000000002,SKU_1160
650233,2020-01-23,40.7154,SKU_1712
977284,2020-01-23,13.3906,SKU_1540
132217,2020-01-23,1565.3344,SKU_1380
108308,2020-01-23,1856.0073,SKU_1243
368093,2020-01-23,3006.3033,SKU_1182
283062,2020-01-23,146.234,SKU_1543
494366,2020-01-23,720.8256000000001,SKU_1778
844840,2020-01-23,151.8426,SKU_1947
200235,2020-01-23,1633.0,SKU_1547
174740,2020-01-23,1596.5620000000001,SKU_1092
478496,2020-01-23,1266.144,SKU_1367
953049,2020-01-23,817.8623999999999,SKU_1158
850201,2020-01-23,2856.5000000000005,SKU_1397
903328,2020-01-23,309.3248,SKU_1958
277247,2020-01-23,1031.7089999999998,SKU_1179
763165,2020-01-23,1014.6266,SKU_1437
629525,2020-01-23,2607.5447999999997,SKU_1372
120056,2020-01-23,375.73199999999997,SKU_1305
276615,2020-01-23,783.97,SKU_1984
287628,2020-01-23,448.7,SKU_1378
738836,2020-01-23,2957.454,SKU_1949
473632,2020-01-24,1017.5088,SKU_1217
234415,2020-01-24,1368.1368,SKU_1981
506716,2020-01-24,125.69260000000001,SKU_1328
546438,2020-01-24,1473.4575000000002,SKU_1864
653663,2020-01-24,1085.6997000000001,SKU_1342
765022,2020-01-24,69.696,SKU_1738
641252,2020-01-24,914.0849999999998,SKU_1723
737717,2020-01-24,379.704,SKU_1864
352764,2020-01-24,502.98240000000004,SKU_1162
814998,2020-01-24,429.22880000000004,SKU_1877
566882,2020-01-24,224.2589,SKU_1157
840427,2020-01-24,2536.352,SKU_1109
612153,2020-01-24,-1334.0150146742903,SKU_1566
167215,2020-01-24,295.6422,SKU_1349
955474,2020-01-24,772.1999999999999,SKU_1725
244356,2020-01-24,238.06799999999998,SKU_1364
303861,2020-01-24,1186.8144,SKU_1896
455612,2020-01-24,38.298,SKU_1014
554605,2020-01-24,159.2428,SKU_1152
109435,2020-01-24,1491.633,SKU_1531
547556,2020-01-24,612.6229999999999,SKU_1966
799438,2020-01-24,2407.8336,SKU_1399
965264,2020-01-24,2329.2719999999995,SKU_1051
675581,2020-01-24,370.9888,SKU_1854
178781,2020-01-25,704.6986,SKU_1468
291475,2020-01-25,1239.2512000000002,SKU_1320
260196,2020-01-25,1926.9432,SKU_1878
326507,2020-01-25,18.1116,SKU_1595
406063,2020-01-25,1749.1566999999998,SKU_1366
864121,2020-01-25,47.4336,SKU_1978
876665,2020-01-25,604.2072000000001,SKU_1837
790607,2020-01-25,120.7908,SKU_1485
221172,2020-01-25,405.96,SKU_1735
456902,2020-01-25,625.5143999999999,SKU_1640
584963,2020-01-25,870.092,SKU_1861
555968,2020-01-25,1908.9708,SKU_1893
418717,2020-01-25,276.5664,SKU_1015
159101,2020-01-25,40.5945,SKU_1410
595972,2020-01-25,86.7664,SKU_1273
388790,2020-01-25,1434.6024,SKU_1588
990617,2020-01-25,422.21759999999995,SKU_1811
647337,2020-01-25,1021.2125000000001,SKU_1305
834965,2020-01-25,315.69719999999995,SKU_1091
460260,2020-01-25,1285.5024,SKU_1457
